reviewId,game,date,content_lower,Sentiment,is_train,pred_label
rev_84979,Mobile_Legends,2025-12,mobile-legends runs optimizing the frame rate latency loving the new update!,2,0,2
rev_84980,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_84981,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_84982,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_84983,Mobile_Legends,2026-04,mobile-legends runs incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_84984,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_84985,Mobile_Legends,2025-11,mobile-legends runs highly balanced and fun to play best moba game on mobile.,2,0,2
rev_84986,Mobile_Legends,2026-02,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_84987,Mobile_Legends,2026-05,i am here only for another casual arcade system not really my type of game.,3,0,3
rev_84988,Mobile_Legends,2026-04,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_84989,Mobile_Legends,2026-03,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_84990,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_84991,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_84992,Mobile_Legends,2026-04,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_84993,Mobile_Legends,2026-02,moonton released the classic 5v5 mode updates for all global region players.,1,0,1
rev_84994,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_84995,Mobile_Legends,2026-01,mobile-legends runs highly balanced and fun to play loving the new update!,2,0,2
rev_84996,Mobile_Legends,2025-12,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_84997,Mobile_Legends,2026-03,the roster system has the latest skin line events according to the game store.,1,0,1
rev_84998,Mobile_Legends,2025-11,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_84999,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85001,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85002,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85003,Mobile_Legends,2025-11,moonton released a new marksman hero today according to the game store.,1,0,1
rev_85004,Mobile_Legends,2026-05,mobile-legends runs optimizing the frame rate latency loving the new update!,2,0,2
rev_85005,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85006,Mobile_Legends,2026-05,the roster system has a new marksman hero today according to the game store.,1,0,1
rev_85007,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85008,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85009,Mobile_Legends,2026-01,moonton released the classic 5v5 mode updates available in the client menu.,1,0,1
rev_85010,Mobile_Legends,2025-11,i am here only for another casual arcade system whatever i dont care.,3,0,3
rev_85011,Mobile_Legends,2026-01,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85012,Mobile_Legends,2025-11,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,1,0
rev_85013,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85014,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85015,Mobile_Legends,2026-05,the gameplay experience is optimizing the frame rate latency loving the new update!,2,0,2
rev_85016,Mobile_Legends,2026-02,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85017,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85018,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85019,Mobile_Legends,2025-11,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85020,Mobile_Legends,2025-11,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85021,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85022,Mobile_Legends,2025-11,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85023,Mobile_Legends,2025-11,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85024,Mobile_Legends,2025-11,just typing random texts to see if this app works ok i guess.,3,0,3
rev_85025,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85026,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85027,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85028,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85029,Mobile_Legends,2026-02,the roster system has the classic 5v5 mode updates according to the game store.,1,0,1
rev_85030,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85031,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85032,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85033,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85034,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85035,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85036,Mobile_Legends,2026-04,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85037,Mobile_Legends,2026-05,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,1,0
rev_85038,Mobile_Legends,2026-02,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85039,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85040,Mobile_Legends,2026-03,i am here only for to see if this app works ok i guess.,3,0,3
rev_85041,Mobile_Legends,2026-01,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85042,Mobile_Legends,2026-05,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85043,Mobile_Legends,2026-03,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85044,Mobile_Legends,2026-01,mobile-legends added the latest skin line events according to the game store.,1,0,1
rev_85045,Mobile_Legends,2026-05,mlbb is just another casual arcade system ok i guess.,3,0,3
rev_85046,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85047,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85048,Mobile_Legends,2025-11,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85049,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85051,Mobile_Legends,2026-03,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85052,Mobile_Legends,2026-03,just typing random texts to see if this app works ok i guess.,3,0,3
rev_85053,Mobile_Legends,2026-01,i am here only for collecting daily check-in rewards ok i guess.,3,0,3
rev_85054,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85055,Mobile_Legends,2026-03,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85056,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85057,Mobile_Legends,2025-12,moonton released the latest skin line events according to the game store.,1,0,1
rev_85058,Mobile_Legends,2026-01,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85059,Mobile_Legends,2026-02,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85060,Mobile_Legends,2026-05,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85061,Mobile_Legends,2026-01,just typing random texts another casual arcade system whatever i dont care.,3,0,3
rev_85062,Mobile_Legends,2026-04,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85063,Mobile_Legends,2026-03,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85064,Mobile_Legends,2026-01,the gameplay experience is incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_85065,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85066,Mobile_Legends,2026-04,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85067,Mobile_Legends,2026-03,just typing random texts another casual arcade system ok i guess.,3,0,3
rev_85068,Mobile_Legends,2026-03,the roster system has the latest skin line events for all global region players.,1,0,1
rev_85069,Mobile_Legends,2025-11,moonton did a great job incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_85070,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85071,Mobile_Legends,2025-12,just typing random texts to see if this app works ok i guess.,3,0,3
rev_85072,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85073,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85074,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85075,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85076,Mobile_Legends,2026-02,the gameplay experience is optimizing the frame rate latency perfect 60fps performance.,2,0,2
rev_85077,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85078,Mobile_Legends,2026-01,the roster system has the latest skin line events for all global region players.,1,0,1
rev_85079,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85080,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85083,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85084,Mobile_Legends,2025-12,mobile-legends added a new marksman hero today for all global region players.,1,0,1
rev_85085,Mobile_Legends,2026-05,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85086,Mobile_Legends,2026-05,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85087,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85088,Mobile_Legends,2026-03,mlbb is just to see if this app works whatever i dont care.,3,0,3
rev_85089,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85090,Mobile_Legends,2026-03,moonton did a great job highly balanced and fun to play perfect 60fps performance.,2,0,2
rev_85091,Mobile_Legends,2026-03,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85092,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85093,Mobile_Legends,2025-11,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85094,Mobile_Legends,2026-01,moonton released the classic 5v5 mode updates for all global region players.,1,0,1
rev_85095,Mobile_Legends,2026-05,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85096,Mobile_Legends,2026-04,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85097,Mobile_Legends,2026-02,mlbb is just collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85098,Mobile_Legends,2026-02,moonton released the latest skin line events for all global region players.,1,0,1
rev_85099,Mobile_Legends,2026-04,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_85101,Mobile_Legends,2026-04,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85102,Mobile_Legends,2026-01,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85103,Mobile_Legends,2026-03,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85104,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85105,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85106,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85107,Mobile_Legends,2026-03,the gameplay experience is optimizing the frame rate latency perfect 60fps performance.,2,0,2
rev_85108,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85109,Mobile_Legends,2025-11,mlbb is just another casual arcade system whatever i dont care.,3,0,3
rev_85110,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85111,Mobile_Legends,2026-01,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85112,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85113,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85114,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85115,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85116,Mobile_Legends,2026-05,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_85117,Mobile_Legends,2025-12,just typing random texts to see if this app works ok i guess.,3,0,3
rev_85118,Mobile_Legends,2025-12,mobile-legends added the classic 5v5 mode updates available in the client menu.,1,0,1
rev_85119,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85120,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85121,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85122,Mobile_Legends,2026-05,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85123,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85124,Mobile_Legends,2026-05,mobile-legends added a new marksman hero today according to the game store.,1,0,1
rev_85125,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85126,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85127,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85128,Mobile_Legends,2026-02,moonton did a great job highly balanced and fun to play best moba game on mobile.,2,0,2
rev_85129,Mobile_Legends,2026-02,i am here only for collecting daily check-in rewards not really my type of game.,3,0,3
rev_85130,Mobile_Legends,2026-05,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85131,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85132,Mobile_Legends,2026-01,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85133,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85134,Mobile_Legends,2026-03,mobile-legends runs optimizing the frame rate latency perfect 60fps performance.,2,0,2
rev_85135,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85136,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85137,Mobile_Legends,2025-11,just typing random texts another casual arcade system whatever i dont care.,3,0,3
rev_85138,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85139,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85140,Mobile_Legends,2026-01,moonton did a great job highly balanced and fun to play best moba game on mobile.,2,0,2
rev_85141,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85142,Mobile_Legends,2026-01,the roster system has the classic 5v5 mode updates for all global region players.,1,0,1
rev_85143,Mobile_Legends,2026-04,moonton did a great job incredibly smoothly on my device loving the new update!,2,0,2
rev_85144,Mobile_Legends,2025-12,moonton did a great job incredibly smoothly on my device perfect 60fps performance.,2,1,2
rev_85145,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85146,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85147,Mobile_Legends,2026-05,moonton released the latest skin line events according to the game store.,1,0,1
rev_85148,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85149,Mobile_Legends,2026-02,the roster system has the classic 5v5 mode updates available in the client menu.,1,0,1
rev_85151,Mobile_Legends,2026-02,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85152,Mobile_Legends,2025-11,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85153,Mobile_Legends,2026-03,mobile-legends runs optimizing the frame rate latency best moba game on mobile.,2,0,2
rev_85154,Mobile_Legends,2026-03,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85155,Mobile_Legends,2026-05,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85156,Mobile_Legends,2026-01,i am here only for collecting daily check-in rewards not really my type of game.,3,0,3
rev_85157,Mobile_Legends,2025-11,the roster system has the classic 5v5 mode updates according to the game store.,1,0,1
rev_85158,Mobile_Legends,2026-02,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85159,Mobile_Legends,2026-03,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85160,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85161,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85162,Mobile_Legends,2026-05,just typing random texts collecting daily check-in rewards not really my type of game.,3,0,3
rev_85163,Mobile_Legends,2026-02,mlbb is just collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85164,Mobile_Legends,2025-11,i am here only for collecting daily check-in rewards not really my type of game.,3,0,3
rev_85165,Mobile_Legends,2026-01,the gameplay experience is optimizing the frame rate latency best moba game on mobile.,2,0,2
rev_85166,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85167,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85168,Mobile_Legends,2025-11,i am here only for another casual arcade system ok i guess.,3,0,3
rev_85169,Mobile_Legends,2025-11,mobile-legends runs incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_85170,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85171,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85172,Mobile_Legends,2026-05,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85173,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85174,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85175,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85176,Mobile_Legends,2026-05,mobile-legends added the latest skin line events available in the client menu.,1,1,1
rev_85177,Mobile_Legends,2026-05,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85178,Mobile_Legends,2025-12,mobile-legends runs incredibly smoothly on my device loving the new update!,2,0,2
rev_85179,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85180,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85181,Mobile_Legends,2026-05,mobile-legends added the latest skin line events for all global region players.,1,0,1
rev_85182,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85183,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85184,Mobile_Legends,2026-01,mlbb is just collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85185,Mobile_Legends,2026-05,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85186,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85187,Mobile_Legends,2025-12,moonton released the latest skin line events for all global region players.,1,0,1
rev_85188,Mobile_Legends,2026-04,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85189,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85190,Mobile_Legends,2026-05,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_85191,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85192,Mobile_Legends,2025-11,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_85193,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85194,Mobile_Legends,2026-01,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85195,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85196,Mobile_Legends,2025-11,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85197,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85198,Mobile_Legends,2026-01,the roster system has the classic 5v5 mode updates for all global region players.,1,0,1
rev_85199,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85203,Mobile_Legends,2025-11,moonton released a new marksman hero today for all global region players.,1,0,1
rev_85204,Mobile_Legends,2025-11,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85205,Mobile_Legends,2026-03,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_85206,Mobile_Legends,2025-11,just typing random texts to see if this app works whatever i dont care.,3,0,3
rev_85207,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85208,Mobile_Legends,2026-03,just typing random texts another casual arcade system not really my type of game.,3,0,3
rev_85209,Mobile_Legends,2026-03,the gameplay experience is optimizing the frame rate latency loving the new update!,2,0,2
rev_85210,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85211,Mobile_Legends,2026-04,mobile-legends added the latest skin line events available in the client menu.,1,0,1
rev_85212,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85213,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85214,Mobile_Legends,2026-02,just typing random texts another casual arcade system not really my type of game.,3,0,3
rev_85215,Mobile_Legends,2025-11,moonton released the latest skin line events for all global region players.,1,0,1
rev_85216,Mobile_Legends,2026-02,the roster system has the classic 5v5 mode updates for all global region players.,1,0,1
rev_85217,Mobile_Legends,2026-01,the roster system has the latest skin line events available in the client menu.,1,0,1
rev_85218,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85219,Mobile_Legends,2026-02,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85220,Mobile_Legends,2026-02,just typing random texts collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85221,Mobile_Legends,2026-05,the gameplay experience is incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_85222,Mobile_Legends,2026-05,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85223,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85224,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85225,Mobile_Legends,2026-04,moonton did a great job highly balanced and fun to play loving the new update!,2,0,2
rev_85226,Mobile_Legends,2026-02,mobile-legends runs incredibly smoothly on my device loving the new update!,2,0,2
rev_85227,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85228,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85229,Mobile_Legends,2026-02,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85230,Mobile_Legends,2026-04,mobile-legends added the latest skin line events available in the client menu.,1,0,1
rev_85231,Mobile_Legends,2026-02,moonton did a great job optimizing the frame rate latency loving the new update!,2,0,2
